fips,county,state,pop2020,pw_lat,pw_lon,land_area_sqmi
37075,Graham,North Carolina,8030,35.332126,-83.787137,291.9662164008931
37077,Granville,North Carolina,60992,36.216579,-78.649713,531.9909402981776
37079,Greene,North Carolina,20451,35.466704,-77.665166,266.73442025955865
37081,Guilford,North Carolina,541299,36.066734,-79.847354,645.9221938281408
37083,Halifax,North Carolina,48622,36.36143,-77.67408,723.7380444962738
37085,Harnett,North Carolina,133568,35.354081,-78.867419,594.9333910262623
37087,Haywood,North Carolina,62089,35.518934,-82.943122,553.5600103585032
37089,Henderson,North Carolina,116281,35.341636,-82.471646,372.9493202190801
37091,Hertford,North Carolina,21552,36.352235,-77.011325,353.1635228240488
37093,Hoke,North Carolina,52082,34.992582,-79.170107,390.1529968799741
37095,Hyde,North Carolina,4589,35.430458,-76.205134,612.3452562876823
37097,Iredell,North Carolina,186693,35.694772,-80.866837,574.4152230876458
37099,Jackson,North Carolina,43109,35.332904,-83.199035,491.1098182609032
37101,Johnston,North Carolina,215999,35.570579,-78.419098,792.0170042788344
37103,Jones,North Carolina,9172,35.030718,-77.354076,471.367784773344
37105,Lee,North Carolina,63285,35.453843,-79.173582,255.06196358561664
37107,Lenoir,North Carolina,55122,35.260621,-77.633969,399.0867795914322
37109,Lincoln,North Carolina,86810,35.485544,-81.162521,295.8468782314217
37111,McDowell,North Carolina,44578,35.667381,-82.019915,439.9544089026725
37113,Macon,North Carolina,37014,35.156852,-83.377321,515.5793946868737
37115,Madison,North Carolina,21193,35.839031,-82.636142,449.6153169598914
37117,Martin,North Carolina,22031,35.830325,-77.097262,456.4123419856163
37119,Mecklenburg,North Carolina,1115482,35.225341,-80.819873,523.6058813412855
37121,Mitchell,North Carolina,14903,35.960065,-82.113979,221.2505234242176
37123,Montgomery,North Carolina,25751,35.340612,-79.892912,491.53724763624496
37125,Moore,North Carolina,99727,35.23777,-79.439212,697.6800391566277
37127,Nash,North Carolina,94970,35.945971,-77.925858,540.4437285235259
37129,New Hanover,North Carolina,225702,34.210212,-77.878389,192.2547381887402
37131,Northampton,North Carolina,17471,36.44074,-77.450044,536.701051496333
37133,Onslow,North Carolina,204576,34.734255,-77.405266,762.085179225012
37135,Orange,North Carolina,148696,35.980115,-79.082329,397.5507316132042
37137,Pamlico,North Carolina,12276,35.102112,-76.782234,336.51535604926005
37139,Pasquotank,North Carolina,40568,36.294076,-76.247331,226.8775894110186
37141,Pender,North Carolina,60203,34.453784,-77.806662,871.2956446738283
37143,Perquimans,North Carolina,13005,36.180608,-76.422879,247.17255555277436
37145,Person,North Carolina,39097,36.37201,-78.97044,392.3395961072578
37147,Pitt,North Carolina,170243,35.576487,-77.383372,652.365994838486
37149,Polk,North Carolina,19328,35.258428,-82.17688,237.6869297674112
37151,Randolph,North Carolina,144171,35.766153,-79.829145,782.3348335757419
37153,Richmond,North Carolina,42946,34.942668,-79.735374,473.68924909852194
37155,Robeson,North Carolina,116530,34.677173,-79.091794,947.294666924166
37157,Rockingham,North Carolina,91096,36.40032,-79.773426,565.6421901488961
37159,Rowan,North Carolina,146875,35.620923,-80.522841,511.6080482701521
37161,Rutherford,North Carolina,64444,35.350767,-81.897864,565.4373795561556
37163,Sampson,North Carolina,59036,35.036714,-78.397561,945.9296459859038
37165,Scotland,North Carolina,34174,34.785743,-79.473966,319.14045582240146
37167,Stanly,North Carolina,62504,35.320568,-80.251909,395.0790503822043
37169,Stokes,North Carolina,44520,36.349476,-80.275236,449.3447508529296
37171,Surry,North Carolina,71359,36.431129,-80.657197,532.6446656930792
37173,Swain,North Carolina,14117,35.437811,-83.411997,527.7284751704902
37175,Transylvania,North Carolina,32986,35.210116,-82.743077,378.35833848673536
37177,Tyrrell,North Carolina,3245,35.895302,-76.242529,390.7765696268004
37179,Union,North Carolina,238267,35.01249,-80.631967,632.736944495085
37181,Vance,North Carolina,42578,36.332774,-78.402975,252.39555288923702
37183,Wake,North Carolina,1129410,35.795346,-78.679962,834.6135971257413
37185,Warren,North Carolina,18642,36.4113,-78.134476,429.3909523005494
37187,Washington,North Carolina,11003,35.863224,-76.651708,346.509776448356
37189,Watauga,North Carolina,54086,36.218213,-81.686035,312.4395995779301
37191,Wayne,North Carolina,117333,35.372889,-77.986675,553.921901595139
37193,Wilkes,North Carolina,65969,36.191877,-81.133714,753.6792649600234
37195,Wilson,North Carolina,78784,35.727699,-77.93379,367.5742847329133
37197,Yadkin,North Carolina,37214,36.164018,-80.673979,334.9421214138315
37199,Yancey,North Carolina,18470,35.910934,-82.294631,312.5921778845541
38001,Adams,North Dakota,2200,46.035876,-102.621818,987.5465798953031
38003,Barnes,North Dakota,10853,46.926891,-98.030382,1491.5593515987223
38005,Benson,North Dakota,5964,48.022233,-99.148961,1388.5550455287612
38007,Billings,North Dakota,945,47.00341,-103.306329,1148.4883890065425
38009,Bottineau,North Dakota,6379,48.818996,-100.635057,1668.857775567163
38011,Bowman,North Dakota,2993,46.17101,-103.389737,1161.8086760251576
38013,Burke,North Dakota,2201,48.760535,-102.539257,1103.619120861524
38015,Burleigh,North Dakota,98458,46.823125,-100.761269,1632.6944284697895
38017,Cass,North Dakota,184525,46.853248,-96.866085,1764.9345324600738
38019,Cavalier,North Dakota,3704,48.756287,-98.408736,1489.1251917754944
38021,Dickey,North Dakota,4999,46.090319,-98.316828,1131.4933820294643
38023,Divide,North Dakota,2195,48.873168,-103.340573,1261.1296516724165
38025,Dunn,North Dakota,4095,47.337232,-102.63818499999999,2008.4916262414813
38027,Eddy,North Dakota,2347,47.705809,-99.056923,630.2387198989883
38029,Emmons,North Dakota,3301,46.26697,-100.221494,1508.40068798617
38031,Foster,North Dakota,3397,47.460553,-99.032312,634.0796576089301
38033,Golden Valley,North Dakota,1736,46.891037,-103.959283,1000.8850735612065
38035,Grand Forks,North Dakota,73170,47.904107,-97.114067,1436.2253670732102
38037,Grant,North Dakota,2301,46.39358,-101.709905,1659.2330364018544
38039,Griggs,North Dakota,2306,47.45152,-98.184378,708.6851931532613
38041,Hettinger,North Dakota,2489,46.452752,-102.563748,1132.2391012829785
38043,Kidder,North Dakota,2394,46.913782,-99.803211,1351.0617803569762
38045,LaMoure,North Dakota,4093,46.405038,-98.531088,1146.0051000002468
38047,Logan,North Dakota,1876,46.497157,-99.553732,992.5987795364822
38049,McHenry,North Dakota,5345,48.179669,-100.700743,1873.9421761283686
38051,McIntosh,North Dakota,2530,46.146072,-99.492968,974.5630870869134
38053,McKenzie,North Dakota,14704,47.815379,-103.249949,2760.1334223885688
38055,McLean,North Dakota,9771,47.524037,-101.227016,2110.2592331977926
38057,Mercer,North Dakota,8350,47.300979,-101.712049,1042.7808508356434
38059,Morton,North Dakota,33291,46.82084,-100.987436,1925.887664017114
38061,Mountrail,North Dakota,9809,48.134813,-102.385064,1825.163037910626
38063,Nelson,North Dakota,3015,47.914125,-98.211495,981.81502269522
38065,Oliver,North Dakota,1877,47.120347,-101.30705,722.4038738926876
38067,Pembina,North Dakota,6844,48.786353,-97.583136,1118.5353016929487
38069,Pierce,North Dakota,3990,48.327982,-99.985438,1018.284648032612
38071,Ramsey,North Dakota,11605,48.129972,-98.834617,1185.3670162215533
38073,Ransom,North Dakota,5703,46.473332,-97.654107,862.4722501139205
38075,Renville,North Dakota,2282,48.71223,-101.513019,877.2435156082628
38077,Richland,North Dakota,16529,46.265439,-96.76508,1435.6741579790496
38079,Rolette,North Dakota,12187,48.837585,-99.815657,903.0417270911719
38081,Sargent,North Dakota,3862,46.166223,-97.587859,858.4833310296549
38083,Sheridan,North Dakota,1265,47.581765,-100.333635,972.2258234614059
38085,Sioux,North Dakota,3898,46.166774,-100.727458,1094.0515518428385
38087,Slope,North Dakota,706,46.418394,-103.416249,1215.264358877694
38089,Stark,North Dakota,33646,46.883324,-102.784958,1334.9130521684133
38091,Steele,North Dakota,1798,47.459852,-97.75048,712.1428495669812
38093,Stutsman,North Dakota,21593,46.917429,-98.73948,2221.9034356879733
38095,Towner,North Dakota,2162,48.575593,-99.232995,1025.1126998416994
38097,Traill,North Dakota,7997,47.489414,-97.221419,861.870916465327
38099,Walsh,North Dakota,10563,48.392384,-97.55615,1281.6068074536452
38101,Ward,North Dakota,69919,48.251003,-101.324255,2013.028221199054
38103,Wells,North Dakota,3982,47.673531,-99.776162,1270.5328002451718
38105,Williams,North Dakota,40950,48.198161,-103.581969,2077.600036549975
39001,Adams,Ohio,27477,38.851155,-83.519185,583.8718950721361
39003,Allen,Ohio,102206,40.757218,-84.123687,402.54524141425503
39005,Ashland,Ohio,52447,40.854406,-82.284305,422.98682097038665
39007,Ashtabula,Ohio,97574,41.792138,-80.769023,702.0669426934165
39009,Athens,Ohio,62431,39.342729,-82.09958,503.64400360123665
39011,Auglaize,Ohio,46422,40.543994,-84.27252,401.3880268353819
39013,Belmont,Ohio,66497,40.042452,-80.892944,532.1266011526208
39015,Brown,Ohio,43676,38.952078,-83.892764,489.5434751629034
39017,Butler,Ohio,390357,39.41063,-84.498421,466.52365519932835
39019,Carroll,Ohio,26721,40.608768,-81.114233,394.61220152087884
39021,Champaign,Ohio,38714,40.121157,-83.756495,428.9894357854794
39023,Clark,Ohio,136001,39.927551,-83.83172,396.8773045834562
39025,Clermont,Ohio,208601,39.104936,-84.213831,452.5601540309774
39027,Clinton,Ohio,42018,39.411451,-83.84298,408.73141151215555
39029,Columbiana,Ohio,101877,40.780285,-80.730613,531.9169094563913
39031,Coshocton,Ohio,36612,40.291486,-81.863132,563.9878949096798
39033,Crawford,Ohio,42025,40.796314,-82.873456,401.78549352491046
39035,Cuyahoga,Ohio,1264817,41.448408,-81.677451,457.21058773509196
39037,Darke,Ohio,51881,40.116114,-84.606299,598.1021812490097
39039,Defiance,Ohio,38286,41.29476,-84.448702,411.4393683452084
39041,Delaware,Ohio,214124,40.213434,-83.012316,443.1465420897241
39043,Erie,Ohio,75622,41.40534,-82.62729,251.28808332637482
39045,Fairfield,Ohio,158921,39.799356,-82.672891,504.36522776160547
39047,Fayette,Ohio,28951,39.548507,-83.443856,406.3608944521371
39049,Franklin,Ohio,1323807,40.001224,-82.992171,532.4176835699836
39051,Fulton,Ohio,42713,41.57813,-84.095238,405.4471265507084
39053,Gallia,Ohio,29220,38.83179,-82.275222,466.529504647031
39055,Geauga,Ohio,95397,41.487507,-81.223418,400.30066508683706
39057,Greene,Ohio,167966,39.725798,-83.997172,413.55849853689097
39059,Guernsey,Ohio,38438,40.017747,-81.541964,522.2538326633477
39061,Hamilton,Ohio,830639,39.181054,-84.509096,405.41674571625737
39063,Hancock,Ohio,74920,41.038819,-83.642078,531.324825271109
39065,Hardin,Ohio,30696,40.687272,-83.673001,470.2852145525873
39067,Harrison,Ohio,14483,40.308308,-81.052878,402.3310520139801
39069,Henry,Ohio,27662,41.360177,-84.078123,416.0101789038715
39071,Highland,Ohio,43317,39.21912,-83.582063,553.0836124185914
39073,Hocking,Ohio,28050,39.524899,-82.449693,421.34935553816115
39075,Holmes,Ohio,44223,40.568212,-81.869548,422.6117829552507
39077,Huron,Ohio,58565,41.176384,-82.613754,492.24304933199096
39079,Jackson,Ohio,32653,39.035842,-82.610925,420.3103951701153
39081,Jefferson,Ohio,65249,40.365484,-80.692361,408.1243060223933
39083,Knox,Ohio,62721,40.400283,-82.454323,525.4990989128518
39085,Lake,Ohio,232603,41.685007,-81.319872,229.27036873539933
39087,Lawrence,Ohio,58240,38.50139,-82.538753,453.39288372254344
39089,Licking,Ohio,178519,40.051058,-82.52159,682.4273919157104
39091,Logan,Ohio,46150,40.382633,-83.776776,458.5055261122415
39093,Lorain,Ohio,312964,41.391668,-82.110224,490.5362882148521
39095,Lucas,Ohio,431279,41.651951,-83.620346,339.6632288014635
39097,Madison,Ohio,43824,39.923532,-83.378429,465.81350522107226
39099,Mahoning,Ohio,228614,41.048246,-80.697024,411.48767551678066
39101,Marion,Ohio,65359,40.582108,-83.127065,403.8061244227102
39103,Medina,Ohio,182470,41.14417,-81.837739,421.45797881674446
39105,Meigs,Ohio,22210,39.061474,-82.011139,430.101539346449
39107,Mercer,Ohio,42528,40.515597,-84.606448,462.4469924690118
39109,Miami,Ohio,108774,40.039896,-84.229494,406.5205673859252
39111,Monroe,Ohio,13385,39.743928,-81.066658,455.723228397369
39113,Montgomery,Ohio,537309,39.744183,-84.206384,461.35137469800975
39115,Morgan,Ohio,13802,39.615975,-81.865949,416.42595880488426
39117,Morrow,Ohio,34950,40.51851,-82.793839,406.13354205707145
39119,Muskingum,Ohio,86410,39.963489,-81.996844,664.5458407143035
39121,Noble,Ohio,14115,39.77294,-81.487122,398.0120318004086
39123,Ottawa,Ohio,40364,41.532537,-83.080376,254.7040735256503
39125,Paulding,Ohio,18806,41.132652,-84.588497,416.43482177993474
39127,Perry,Ohio,35408,39.758487,-82.237977,407.933949936164
39129,Pickaway,Ohio,58539,39.671077,-82.992679,501.1931657091662
39131,Pike,Ohio,27088,39.084195,-83.036586,440.28197179638795
39133,Portage,Ohio,161791,41.18075,-81.276935,487.4048294376147
39135,Preble,Ohio,40999,39.743238,-84.625367,424.22632473011623
39137,Putnam,Ohio,34451,41.008256,-84.115516,482.5441503667753
39139,Richland,Ohio,124936,40.761551,-82.54039,495.2268278945883
39141,Ross,Ohio,77093,39.341679,-83.023023,689.165748332335
39143,Sandusky,Ohio,58896,41.340365,-83.100451,408.245511984223
39145,Scioto,Ohio,74008,38.780894,-82.944686,610.1445890421481
39147,Seneca,Ohio,55069,41.127755,-83.202108,551.0263632059686
39149,Shelby,Ohio,48230,40.319534,-84.194302,407.6938553976605
39151,Stark,Ohio,374853,40.837592,-81.38898,575.2651937850017
39153,Summit,Ohio,540428,41.11615,-81.511871,412.7932166453073
39155,Trumbull,Ohio,201977,41.240483,-80.759943,618.1008892739666
39157,Tuscarawas,Ohio,93263,40.481355,-81.467009,567.406399406212
39159,Union,Ohio,62784,40.241874,-83.334873,431.75881761094263
39161,Van Wert,Ohio,28931,40.856227,-84.565846,409.1496987605862
39163,Vinton,Ohio,12800,39.241186,-82.504249,412.3602590592588
39165,Warren,Ohio,242337,39.423255,-84.24395,401.4270517249595
39167,Washington,Ohio,59771,39.409803,-81.517688,631.9740309541421
39169,Wayne,Ohio,116894,40.836466,-81.864476,554.7890546107566
39171,Williams,Ohio,37102,41.532546,-84.57175,420.65979793243145
39173,Wood,Ohio,132248,41.453257,-83.602769,617.1619050405602
39175,Wyandot,Ohio,21900,40.865997,-83.299297,406.8791821596432
40001,Adair,Oklahoma,19495,35.887468,-94.635683,573.8782244834321
40003,Alfalfa,Oklahoma,5699,36.658546,-98.317631,866.5648515274459
40005,Atoka,Oklahoma,14143,34.329959,-96.097526,975.4461587084274
40007,Beaver,Oklahoma,5049,36.829383,-100.638158,1814.8373171489193
40009,Beckham,Oklahoma,22410,35.361158,-99.511022,901.6754613595505
40011,Blaine,Oklahoma,8735,35.885203,-98.428177,928.4879493134044
40013,Bryan,Oklahoma,46067,33.980731,-96.386125,904.2531125750999
40015,Caddo,Oklahoma,26945,35.175959,-98.339383,1277.7535264437952
40017,Canadian,Oklahoma,154405,35.493359,-97.766177,896.572743725839
40019,Carter,Oklahoma,48003,34.189514,-97.19745,822.204774909179
40021,Cherokee,Oklahoma,47078,35.902314,-94.995607,749.126579194991
40023,Choctaw,Oklahoma,14204,34.019064,-95.528308,770.3770169045293
40025,Cimarron,Oklahoma,2296,36.734437,-102.496037,1834.8083524599656
40027,Cleveland,Oklahoma,295528,35.269308,-97.450434,538.8852808285673
40029,Coal,Oklahoma,5266,34.548037,-96.278199,516.7708850987736
40031,Comanche,Oklahoma,121125,34.633044,-98.419449,1069.3219008638616
40033,Cotton,Oklahoma,5527,34.31257,-98.331491,632.6373251188401
40035,Craig,Oklahoma,14107,36.679216,-95.154588,761.2554476167074
40037,Creek,Oklahoma,71754,35.9754,-96.226043,949.9425937519072
40039,Custer,Oklahoma,28513,35.547694,-98.828737,988.7786465552539
40041,Delaware,Oklahoma,40397,36.468532,-94.793251,737.7983491978271
40043,Dewey,Oklahoma,4484,36.057055,-99.074156,999.6277674031485
40045,Ellis,Oklahoma,3749,36.262513,-99.786963,1231.476687744331
40047,Garfield,Oklahoma,62846,36.398481,-97.885455,1058.5073006377625
40049,Garvin,Oklahoma,25656,34.737491,-97.28949,802.1414557767989
40051,Grady,Oklahoma,54795,35.112409,-97.850428,1100.540441863264
40053,Grant,Oklahoma,4169,36.761056,-97.779663,1000.7398937441454
40055,Greer,Oklahoma,5491,34.912036,-99.464241,639.2848749409897
40057,Harmon,Oklahoma,2488,34.694548,-99.897391,537.2580536672812
40059,Harper,Oklahoma,3272,36.768589,-99.761804,1038.583760525449
40061,Haskell,Oklahoma,11561,35.239002,-95.124795,576.7251271280933
40063,Hughes,Oklahoma,13367,35.079245,-96.326231,804.470805852464
40065,Jackson,Oklahoma,24785,34.657239,-99.331416,802.6525291654717
40067,Jefferson,Oklahoma,5337,34.132097,-97.871654,758.9556023096956
40069,Johnston,Oklahoma,10272,34.262325,-96.650068,643.0487458878721
40071,Kay,Oklahoma,43700,36.744254,-97.125201,919.5971119728423
40073,Kingfisher,Oklahoma,15184,35.913869,-97.91096,898.0777012138485
40075,Kiowa,Oklahoma,8509,34.936853,-99.017988,1015.0779750104722
40077,Latimer,Oklahoma,9444,34.88202,-95.255214,722.1048956861814
40079,Le Flore,Oklahoma,48129,35.065249,-94.639064,1589.410756793011
40081,Lincoln,Oklahoma,33458,35.656322,-96.882274,952.3730829019134
40083,Logan,Oklahoma,49555,35.822271,-97.442909,743.7362625575914
40085,Love,Oklahoma,10146,33.922696,-97.170128,513.913816770379
40087,McClain,Oklahoma,41662,35.106328,-97.527577,570.7171632536954
40089,McCurtain,Oklahoma,30814,33.999674,-94.814678,1850.7669701232721
40091,McIntosh,Oklahoma,18941,35.385902,-95.581367,618.2864186971113
40093,Major,Oklahoma,7782,36.298864,-98.432369,954.9999671620114
40095,Marshall,Oklahoma,15312,34.01809,-96.749333,371.4897293486031
40097,Mayes,Oklahoma,39046,36.292233,-95.243222,655.3944303628483
40099,Murray,Oklahoma,13904,34.507083,-97.027691,416.37480721870963
40101,Muskogee,Oklahoma,66339,35.71185,-95.366561,810.6235248315484
40103,Noble,Oklahoma,10924,36.324096,-97.233088,731.7111687435507
40105,Nowata,Oklahoma,9320,36.774995,-95.635237,565.8174268606971
40107,Okfuskee,Oklahoma,11310,35.451094,-96.337952,618.4583017255628
